,Year,Player,Team,CapHit,CashSpent,BaseSalaryCap,PercentHit
731,2017,Dalvin Cook,Vikings,1155147,3225588,167000000,0.0069170479041916165
732,2017,Charcandrick West,Chiefs,1152083,825000,167000000,0.0068987005988023955
733,2017,Ameer Abdullah,Lions,1133489,812830,167000000,0.006787359281437126
734,2017,Cedric Peerman,Bengals,1087500,1050000,167000000,0.006511976047904192
735,2017,Orleans Darkwa,Giants,1037500,1100000,167000000,0.006212574850299401
736,2017,Joe Mixon,Bengals,990938,2568752,167000000,0.005933760479041916
737,2017,Charles Sims,Buccaneers,950023,779000,167000000,0.0056887604790419165
738,2017,Tevin Coleman,Falcons,866311,680000,167000000,0.005187491017964072
739,2017,Duke Johnson,Browns,830023,652500,167000000,0.004970197604790419
740,2017,Jerick McKinnon,Vikings,828750,700000,167000000,0.004962574850299401
741,2017,Kenyan Drake,Dolphins,800315,595000,167000000,0.004792305389221557
742,2017,Branden Oliver,Chargers,800000,800000,167000000,0.004790419161676647
743,2017,David Johnson,Cardinals,799843,640000,167000000,0.004789479041916168
744,2017,Ty Montgomery,Packers,788636,637000,167000000,0.00472237125748503
745,2017,C.J. Prosise,Seahawks,738116,565000,167000000,0.0044198562874251494
746,2017,Buck Allen,Ravens,733618,615000,167000000,0.004392922155688623
747,2017,Alfred Blue,Texans,719483,690000,167000000,0.0043082814371257485
748,2017,Alvin Kamara,Saints,708193,1437772,167000000,0.004240676646706587
749,2017,Adrian Peterson,Cardinals,705882,705882,167000000,0.004226838323353293
750,2017,Benny Cunningham,Bears,695000,855000,167000000,0.004161676646706587
751,2017,Kerwynn Williams,Cardinals,690000,690000,167000000,0.004131736526946108
752,2017,Tyler Ervin,Texans,676892,540000,167000000,0.004053245508982036
753,2017,Kareem Hunt,Chiefs,658988,1240952,167000000,0.003946035928143713
754,2017,Cameron Artis-Payne,Panthers,656563,615000,167000000,0.00393151497005988
755,2017,James Conner,Steelers,641572,1171288,167000000,0.003841748502994012
756,2017,Devontae Booker,Broncos,635848,540000,167000000,0.0038074730538922154
757,2017,Samaje Perine,Washington,629947,1124788,167000000,0.003772137724550898
758,2017,Tarik Cohen,Bears,623289,1098156,167000000,0.003732269461077844
759,2017,Thomas Rawls,Seahawks,620000,615000,167000000,0.0037125748502994014
760,2017,Corey Grant,Jaguars,616668,615000,167000000,0.003692622754491018
761,2017,Zach Zenner,Lions,616668,615000,167000000,0.003692622754491018
762,2017,Brandon Bolden,Patriots,615000,775000,167000000,0.003682634730538922
763,2017,Terron Ward,Falcons,615000,615000,167000000,0.003682634730538922
764,2017,Rod Smith,Cowboys,615000,615000,167000000,0.003682634730538922
765,2017,Jordan Todman,Texans,615000,775000,167000000,0.003682634730538922
766,2017,D'Onta Foreman,Texans,613577,1183190,167000000,0.00367411377245509
767,2017,DeAndre Washington,Raiders,607299,540000,167000000,0.003636520958083832
768,2017,Jamaal Williams,Packers,606498,1030992,167000000,0.0036317245508982036
769,2017,Paul Perkins,Giants,603137,540000,167000000,0.0036115988023952095
770,2017,Jordan Howard,Bears,602006,540000,167000000,0.003604826347305389
771,2017,Wendell Smallwood,Eagles,601145,540000,167000000,0.0035996706586826346
772,2017,Akeem Hunt,Chiefs,578824,578824,167000000,0.003466011976047904
773,2017,Wayne Gallman,Giants,569912,884648,167000000,0.0034126467065868265
774,2017,Marlon Mack,Colts,569912,884648,167000000,0.0034126467065868265
775,2017,Kenjon Barner,Eagles,568235,568235,167000000,0.0034026047904191616
776,2017,Dwayne Washington,Lions,558941,540000,167000000,0.003346952095808383
777,2017,Raheem Mostert,49ers,545294,545294,167000000,0.003265233532934132
778,2017,David Fluellen,Titans,540000,540000,167000000,0.0032335329341317367
779,2017,Senorise Perry,Dolphins,540000,540000,167000000,0.0032335329341317367
780,2017,Malcolm Brown,Rams,540000,540000,167000000,0.0032335329341317367
781,2017,Peyton Barber,Buccaneers,540000,540000,167000000,0.0032335329341317367
782,2017,Jalen Richard,Raiders,540000,540000,167000000,0.0032335329341317367
783,2017,Aaron Jones,Packers,515487,666948,167000000,0.003086748502994012
784,2017,Alex Collins,Ravens,508235,508235,167000000,0.0030433233532934133
785,2017,D.J. Foster,Cardinals,508235,508235,167000000,0.0030433233532934133
786,2017,Elijah McGuire,Jets,507129,633516,167000000,0.003036700598802395
787,2017,Joe Williams,49ers,505346,977384,167000000,0.0030260239520958085
788,2017,Taiwan Jones,Bills,503471,618765,167000000,0.0030147964071856287
789,2017,De'Angelo Henderson,Broncos,501291,610164,167000000,0.00300174251497006
790,2017,Donnel Pumphrey,Eagles,498854,930770,167000000,0.002987149700598802
791,2017,Devante Mays,Packers,483761,540044,167000000,0.00289677245508982
792,2017,Matt Dayes,Browns,481071,529284,167000000,0.0028806646706586825
793,2017,Andre Williams,Chargers,479647,479647,167000000,0.0028721377245508983
794,2017,Justin Davis,Rams,470000,480000,167000000,0.00281437125748503
795,2017,Corey Clement,Eagles,468333,475000,167000000,0.002804389221556886
796,2017,Rob Kelley,Washington,468118,467118,167000000,0.0028031017964071855
797,2017,Matt Breida,49ers,466666,470000,167000000,0.0027944071856287425
798,2017,Tion Green,Lions,466666,470000,167000000,0.0027944071856287425
799,2017,Austin Ekeler,Chargers,466666,470000,167000000,0.0027944071856287425
800,2017,C.J. Ham,Vikings,465000,465000,167000000,0.002784431137724551
801,2017,Elijhaa Penny,Cardinals,465000,465000,167000000,0.002784431137724551
802,2017,Taquan Mizzell,Bears,465000,465000,167000000,0.002784431137724551
803,2017,Bishop Sankey,Vikings,418000,418000,167000000,0.002502994011976048
804,2017,T.J. Logan,Cardinals,398487,549948,167000000,0.0023861497005988022
805,2017,Chris Carson,Seahawks,391814,440669,167000000,0.002346191616766467
806,2017,Mike James,Lions,378000,443000,167000000,0.0022634730538922156
807,2017,Christine Michael,Colts,378000,443000,167000000,0.0022634730538922156
808,2017,George Winn,Colts,378000,378000,167000000,0.0022634730538922156
809,2017,Kenneth Dixon,Ravens,373436,277588,167000000,0.00223614371257485
810,2017,Kenneth Farrow,Chargers,364666,363000,167000000,0.00218362874251497
811,2017,Keith Marshall,Washington,364388,348000,167000000,0.0021819640718562876
812,2017,Darius Jackson,Browns,363000,363000,167000000,0.0021736526946107785
813,2017,I'Tavius Mathers,Jaguars,349666,353000,167000000,0.002093808383233533
814,2017,Daniel Lasco,Saints,349412,349412,167000000,0.0020922874251497006
815,2017,Josh Ferguson,Colts,349412,349412,167000000,0.0020922874251497006
816,2017,Lenard Tillery,Rams,348833,350500,167000000,0.002088820359281437
817,2017,Zach Laskey,Rams,348000,348000,167000000,0.0020838323353293414
818,2017,Tra Carson,Bengals,348000,348000,167000000,0.0020838323353293414
819,2017,Jay Ajayi,Eagles,325588,325588,167000000,0.00194962874251497
820,2017,Mack Brown,Vikings,285882,285882,167000000,0.001711868263473054
821,2017,Travaris Cadet,Bills,275471,345177,167000000,0.0016495269461077845
822,2017,Andre Ellington,Texans,273529,273529,167000000,0.0016378982035928143
823,2017,Mike Davis,Seahawks,253235,253235,167000000,0.001516377245508982
824,2017,Jonathan Williams,Saints,247353,272353,167000000,0.0014811556886227546
825,2017,Fitzgerald Toussaint,Steelers,243529,243529,167000000,0.0014582574850299402
826,2017,Shane Smith,Giants,218824,218824,167000000,0.0013103233532934131
827,2017,Brian Hill,Bengals,191471,191471,167000000,0.0011465329341317366
828,2017,Byron Marshall,Washington,191118,191118,167000000,0.0011444191616766467
829,2017,LeShun Daniels,Washington,150353,150353,167000000,0.000900317365269461
830,2017,Matt Jones,Colts,148000,148000,167000000,0.0008862275449101797
831,2017,De'Veon Smith,Dolphins,136765,136765,167000000,0.0008189520958083832
832,2017,Jeremy McNichols,49ers,136765,136765,167000000,0.0008189520958083832
833,2017,Tim Cook,Jaguars,122400,122400,167000000,0.0007329341317365269
834,2017,Kapri Bibbs,Washington,108529,108529,167000000,0.000649874251497006
835,2017,George Atkinson III,Chiefs,108000,108000,167000000,0.0006467065868263473
836,2017,John Crockett,Ravens,108000,108000,167000000,0.0006467065868263473
837,2017,Brandon Wilds,Jaguars,86400,86400,167000000,0.0005173652694610778
838,2017,Jarveon Williams,Bengals,82059,82059,167000000,0.0004913712574850299
839,2017,Akeem Judd,Jets,75177,75177,167000000,0.0004501616766467066
840,2017,Stevan Ridley,Steelers,72353,91176,167000000,0.000433251497005988
841,2017,Jeremy Langford,Jets,67200,67200,167000000,0.0004023952095808383
842,2017,Elijah Hood,Raiders,64800,64800,167000000,0.00038802395209580837
843,2017,Bronson Hill,Cardinals,63529,63529,167000000,0.0003804131736526946
844,2017,Dare Ogunbowale,Washington,54706,54706,167000000,0.0003275808383233533
845,2017,Josh Rounds,Browns,50400,50400,167000000,0.00030179640718562876
846,2017,Troymaine Pope,Texans,43200,43200,167000000,0.0002586826347305389
847,2017,Marcus Murphy,Bills,36176,36176,167000000,0.00021662275449101798
848,2017,Terrell Watson,Steelers,36000,36000,167000000,0.0002155688622754491
849,2017,Darius Victor,Cardinals,36000,36000,167000000,0.0002155688622754491
850,2017,Brandon Radcliff,Dolphins,36000,36000,167000000,0.0002155688622754491
851,2017,Russ Hansbrough,Chargers,31765,31765,167000000,0.00019020958083832334
852,2017,Terrence Magee,Falcons,28800,28800,167000000,0.00017245508982035928
853,2017,Khalfani Muhammad,Titans,27353,27353,167000000,0.00016379041916167664
854,2017,Jahad Thomas,Jets,27353,27353,167000000,0.00016379041916167664
855,2017,Trey Williams,Cowboys,14400,14400,167000000,8.622754491017964e-05
856,2017,Austin Johnson,Buccaneers,14400,14400,167000000,8.622754491017964e-05
857,2017,Jalen Simmons,Chargers,7200,7200,167000000,4.311377245508982e-05
858,2017,Kenny Hilliard,Washington,7200,7200,167000000,4.311377245508982e-05
859,2017,C.J. Spiller,Chiefs,0,0,167000000,0.0
860,2017,Dalyn Dawkins,Titans,0,0,167000000,0.0
861,2017,Terrence Magee,Falcons,0,0,167000000,0.0
862,2017,Tyler Ervin,Texans,0,0,167000000,0.0
863,2016,Adrian Peterson,Vikings,12000000,12000000,155270000,0.07728472982546532
864,2016,Jonathan Stewart,Panthers,9550000,5750000,155270000,0.06150576415276615
865,2016,Doug Martin,Buccaneers,7764706,7764706,155270000,0.05000776711534746
866,2016,LeSean McCoy,Bills,7675000,5050000,155270000,0.04943002511753719
867,2016,C.J. Anderson,Broncos,6000000,6000000,155270000,0.03864236491273266
868,2016,DeMarco Murray,Titans,6000000,6700000,155270000,0.03864236491273266
869,2016,Lamar Miller,Texans,5500000,8500000,155270000,0.035422167836671604
870,2016,Jamaal Charles,Chiefs,5312500,5187500,155270000,0.034214593933148706
871,2016,Darren Sproles,Eagles,5100000,4000000,155270000,0.03284601017582276
872,2016,Shane Vereen,Giants,4916666,3750000,155270000,0.031665266954337606
873,2016,Giovani Bernard,Bengals,4621517,6321364,155270000,0.029764391060732916
874,2016,Ezekiel Elliott,Cowboys,4537516,16800064,155270000,0.029223391511560507
875,2016,Ryan Mathews,Eagles,4000000,3000000,155270000,0.025761576608488438
876,2016,Frank Gore,Colts,4000000,4000000,155270000,0.025761576608488438
877,2016,Chris Ivory,Jaguars,3500000,7500000,155270000,0.022541379532427384
878,2016,Todd Gurley,Rams,3141632,1063326,155270000,0.020233348360919688
879,2016,Danny Woodhead,Chargers,3000000,2000000,155270000,0.01932118245636633
880,2016,Matt Forte,Jets,3000000,5000000,155270000,0.01932118245636633
881,2016,Rashad Jennings,Giants,2812500,2250000,155270000,0.018113608552843434
882,2016,DeAngelo Williams,Steelers,2565000,2000000,155270000,0.016519611000193214
883,2016,Mark Ingram,Saints,2510000,3100000,155270000,0.016165389321826495
884,2016,Melvin Gordon,Chargers,2424946,919989,155270000,0.015617608037611901
885,2016,James Starks,Packers,2250000,2925000,155270000,0.014490886842274748
886,2016,Darren McFadden,Cowboys,2150000,1343750,155270000,0.013846847427062537
887,2016,Theo Riddick,Lions,1785250,4650000,155270000,0.011497713660075997
888,2016,Bilal Powell,Jets,1733333,3500000,155270000,0.011163347716880273
889,2016,Andre Ellington,Cardinals,1696966,1671000,155270000,0.010929129902750048
890,2016,Benny Cunningham,Rams,1671000,1671000,155270000,0.010761898628196046
891,2016,Reggie Bush,Bills,1500000,1500000,155270000,0.009660591228183165
892,2016,Chris Johnson,Cardinals,1500000,1500000,155270000,0.009660591228183165
893,2016,T.J. Yeldon,Jaguars,1344040,703808,155270000,0.0086561473562182
894,2016,Alfred Morris,Cowboys,1300000,1800000,155270000,0.008372512397758743
895,2016,Brandon Bolden,Patriots,1272500,1135000,155270000,0.008195401558575385
896,2016,Cedric Peerman,Bengals,1210000,1085000,155270000,0.007792876924067753
897,2016,Taiwan Jones,Raiders,1150000,1150000,155270000,0.007406453274940427
898,2016,Le'Veon Bell,Steelers,1130346,796271,155270000,0.0072798737682746185
899,2016,Dion Lewis,Patriots,1087500,1000000,155270000,0.007003928640432795
900,2016,Eddie Lacy,Packers,1079404,867602,155270000,0.0069517872093772136
901,2016,Lance Dunbar,Cowboys,1031250,1250000,155270000,0.006641656469375925
902,2016,LeGarrette Blount,Patriots,1025000,1000000,155270000,0.006601404005925162
903,2016,Jeremy Hill,Bengals,1023710,761237,155270000,0.006593095897468925
904,2016,Carlos Hyde,49ers,1004094,754698,155270000,0.0064667611257808975
905,2016,Derrick Henry,Titans,983260,2583040,155270000,0.006332581954015586
906,2016,Charcandrick West,Chiefs,958333,1625000,155270000,0.006172042248985638
907,2016,Spencer Ware,Chiefs,958333,1625000,155270000,0.006172042248985638
908,2016,Ameer Abdullah,Lions,944574,623915,155270000,0.00608342886584659
909,2016,Jonathan Grimes,Texans,900000,900000,155270000,0.005796354736909899
910,2016,Chase Reynolds,Rams,862500,875000,155270000,0.00555483995620532
911,2016,Shaun Draughn,49ers,860000,860000,155270000,0.005538738970825015
912,2016,Tim Hightower,Saints,840000,840000,155270000,0.005409931087782573
913,2016,Matt Asiata,Vikings,840000,840000,155270000,0.005409931087782573
914,2016,Charles Sims,Buccaneers,836023,665000,155270000,0.005384317640239582
915,2016,Tevin Coleman,Falcons,753811,567500,155270000,0.0048548399562053195
916,2016,James Develin,Patriots,750000,750000,155270000,0.004830295614091582
917,2016,Jerick McKinnon,Vikings,738750,610000,155270000,0.0047578411798802085
918,2016,Duke Johnson,Browns,732523,555000,155270000,0.004717736845494944
919,2016,Stepfan Taylor,Cardinals,725125,675000,155270000,0.004670090809557545
920,2016,Fozzy Whittaker,Panthers,725000,700000,155270000,0.00466928576028853
921,2016,Devonta Freeman,Falcons,721106,600000,155270000,0.004644206865460166
922,2016,Ka'Deem Carey,Bears,710845,600000,155270000,0.004578121981065241
923,2016,David Johnson,Cardinals,708843,549000,155270000,0.004565228311972693
924,2016,Latavius Murray,Raiders,701550,675000,155270000,0.004518258517421266
925,2016,Rex Burkhead,Bengals,700550,675000,155270000,0.004511818123269144
926,2016,James White,Patriots,699272,600000,155270000,0.004503587299542732
927,2016,Ty Montgomery,Packers,693386,541750,155270000,0.004465679139563341
928,2016,Matt Jones,Washington,688854,539000,155270000,0.004436491273265924
929,2016,Bobby Rainey,Giants,680000,840000,155270000,0.004379468023443035
930,2016,Lorenzo Taliaferro,Ravens,675146,600000,155270000,0.004348206350228634
931,2016,Chris Thompson,Washington,675000,675000,155270000,0.004347266052682424
932,2016,Jeremy Langford,Bears,660906,543624,155270000,0.004256495137502415
933,2016,Kenyan Drake,Dolphins,655315,1271260,155270000,0.0042204868937979
934,2016,Buck Allen,Ravens,643618,525000,155270000,0.004145153603400528
935,2016,Mike Davis,49ers,642195,525000,155270000,0.004135988922522058
936,2016,Alfred Blue,Texans,629483,600000,155270000,0.004054118632060282
937,2016,C.J. Prosise,Seahawks,623116,1142464,155270000,0.004013112642493721
938,2016,Isaiah Crowell,Browns,603334,600000,155270000,0.003885708765376441
939,2016,Damien Williams,Dolphins,601168,600000,155270000,0.0038717588716429443
940,2016,Glenn Winston,Browns,600000,600000,155270000,0.003864236491273266
941,2016,Robert Turbin,Colts,600000,760000,155270000,0.003864236491273266
942,2016,Antonio Andrews,Titans,600000,600000,155270000,0.003864236491273266
943,2016,Orleans Darkwa,Giants,600000,600000,155270000,0.003864236491273266
944,2016,Kenjon Barner,Eagles,600000,600000,155270000,0.003864236491273266
945,2016,Jordan Todman,Colts,600000,600000,155270000,0.003864236491273266
946,2016,Fitzgerald Toussaint,Steelers,600000,600000,155270000,0.003864236491273266
947,2016,Travaris Cadet,Saints,600000,760000,155270000,0.003864236491273266
948,2016,Mike Gillislee,Bills,600000,600000,155270000,0.003864236491273266
949,2016,Branden Oliver,Chargers,600000,600000,155270000,0.003864236491273266
950,2016,Terrance West,Ravens,600000,600000,155270000,0.003864236491273266
951,2016,Tyler Ervin,Texans,586892,997568,155270000,0.0037798158047272494
952,2016,Jay Ajayi,Dolphins,580203,525000,155270000,0.0037367360082437044
953,2016,Cameron Artis-Payne,Panthers,566563,525000,155270000,0.003648889032008759
954,2016,Jacquizz Rodgers,Buccaneers,564706,715294,155270000,0.003636929220068268
955,2016,Devontae Booker,Broncos,545848,833392,155270000,0.0035154762671475493
956,2016,Kenneth Dixon,Ravens,545848,833392,155270000,0.0035154762671475493
957,2016,Marcus Murphy,Saints,542322,525000,155270000,0.0034927674373671667
958,2016,Thomas Rawls,Seahawks,530000,525000,155270000,0.003413408900624718
959,2016,Corey Grant,Jaguars,526666,525000,155270000,0.0033919366265215433
960,2016,Zach Zenner,Lions,526666,525000,155270000,0.0033919366265215433
961,2016,George Atkinson III,Browns,525000,525000,155270000,0.0033812069298641075
962,2016,Kapri Bibbs,Broncos,525000,525000,155270000,0.0033812069298641075
963,2016,DeAndre Washington,Raiders,517299,719196,155270000,0.0033316094544986155
964,2016,Paul Perkins,Giants,513137,702548,155270000,0.0033048045340374832
965,2016,Jordan Howard,Bears,512006,698024,155270000,0.003297520448251433
966,2016,Wendell Smallwood,Eagles,511145,694580,155270000,0.003291975268886456
967,2016,Jonathan Williams,Bills,510229,690916,155270000,0.003286075867843112
968,2016,Alex Collins,Seahawks,496096,634384,155270000,0.00319505377729117
969,2016,DuJuan Harris,49ers,491755,491755,155270000,0.0031670960262768083
970,2016,Dwayne Washington,Lions,468941,525764,155270000,0.003020164874090294
971,2016,Daniel Lasco,Saints,468868,525472,155270000,0.0030196947253171894
972,2016,Kenneth Farrow,Chargers,451666,455000,155270000,0.0029089070651123847
973,2016,Rob Kelley,Washington,451000,453000,155270000,0.0029046177626070716
974,2016,Malcolm Brown,Rams,450000,450000,155270000,0.0028981773684549493
975,2016,Peyton Barber,Buccaneers,450000,450000,155270000,0.0028981773684549493
976,2016,Jalen Richard,Raiders,450000,450000,155270000,0.0028981773684549493
977,2016,Kerwynn Williams,Cardinals,423529,423529,155270000,0.002727693694854125
978,2016,Knile Davis,Chiefs,357353,357353,155270000,0.002301494171443292
979,2016,Juwan Thompson,Broncos,352941,352941,155270000,0.0022730791524441297
980,2016,Josh Ferguson,Colts,351333,358000,155270000,0.002262722998647517
981,2016,Keith Marshall,Washington,349388,398552,155270000,0.0022501964320216397
982,2016,John Crockett,Packers,348000,348000,155270000,0.0022412571649384943
983,2016,Trey Millard,Chiefs,333000,333000,155270000,0.0021446512526566625
984,2016,Romar Morris,Jets,333000,333000,155270000,0.0021446512526566625
985,2016,Rajion Neal,Browns,333000,333000,155270000,0.0021446512526566625
986,2016,Brandon Cottom,Seahawks,333000,333000,155270000,0.0021446512526566625
987,2016,Zach Laskey,Rams,333000,333000,155270000,0.0021446512526566625
988,2016,Dexter McCluster,Chargers,330335,330335,155270000,0.0021274876022412573
989,2016,Terron Ward,Falcons,308824,308824,155270000,0.0019889482836349583
990,2016,Christine Michael,Packers,277941,277941,155270000,0.0017900495910349713
991,2016,Antone Smith,Buccaneers,276706,335530,155270000,0.0017820957042571006
992,2016,Ronnie Hillman,Chargers,268235,268235,155270000,0.001727539125394474
993,2016,Mack Brown,Washington,264706,264706,155270000,0.0017048109744316352
994,2016,Akeem Hunt,Texans,247059,247059,155270000,0.0015911573388291364
995,2016,Don Jackson,Packers,243000,243000,155270000,0.0015650157789656727
996,2016,Paul Lasike,Bears,211765,211765,155270000,0.0013638500676241385
997,2016,Justin Forsett,Broncos,208235,208235,155270000,0.0013411154762671476
998,2016,Troymaine Pope,Seahawks,185294,185294,155270000,0.0011933663940233142
999,2016,Tre Mason,Rams,159375,0,155270000,0.0010264378179944613
1000,2016,Nikita Whitlock,Giants,143294,143294,155270000,0.0009228698396341856
1001,2016,Joique Bell,Lions,141176,178824,155270000,0.000909229084819991
1002,2016,D.J. Foster,Patriots,132353,132353,155270000,0.0008524054872158176
1003,2016,Jalen Simmons,Panthers,117300,117300,155270000,0.0007554582340439235
1004,2016,Darrin Reaves,Chiefs,117300,117300,155270000,0.0007554582340439235
1005,2016,Elijhaa Penny,Cardinals,117300,117300,155270000,0.0007554582340439235
1006,2016,Khiry Robinson,Jets,110824,158824,155270000,0.0007137502415147807
1007,2016,Bronson Hill,Jaguars,105882,105882,155270000,0.0006819218136149932
1008,2016,Brandon Wilds,Jets,105882,105882,155270000,0.0006819218136149932
1009,2016,Senorise Perry,Dolphins,82800,82800,155270000,0.0005332646357957107
1010,2016,Karlos Williams,Steelers,82800,82800,155270000,0.0005332646357957107
1011,2016,Darius Jackson,Browns,79412,79412,155270000,0.000511444580408321
1012,2016,Byron Marshall,Eagles,79412,79412,155270000,0.000511444580408321
1013,2016,George Winn,Lions,70588,70588,155270000,0.0004546145424099955
1014,2016,David Cobb,Bears,69000,69000,155270000,0.0004443871964964256
1015,2016,Jhurell Pressley,Falcons,69000,69000,155270000,0.0004443871964964256
1016,2016,Terrence Magee,Seahawks,61765,61765,155270000,0.0003977909448058221
1017,2016,Rod Smith,Cowboys,55200,55200,155270000,0.00035550975719714044
1018,2016,Storm Johnson,Dolphins,55200,55200,155270000,0.00035550975719714044
1019,2016,Aaron Green,Rams,52941,52941,155270000,0.0003409609068074966
1020,2016,C.J. Ham,Vikings,52941,52941,155270000,0.0003409609068074966
1021,2016,Tyler Gaffney,Patriots,48300,48300,155270000,0.0003110710375474979
1022,2016,Kenny Hilliard,Texans,48300,48300,155270000,0.0003110710375474979
1023,2016,Joe Banyard,Jaguars,39706,39706,155270000,0.0002557222902041605
1024,2016,Daryl Richardson,Jaguars,35294,35294,155270000,0.00022730727120499775
1025,2016,Austin Johnson,Buccaneers,35294,35294,155270000,0.00022730727120499775
1026,2016,Andre Williams,Chargers,35294,35294,155270000,0.00022730727120499775
1027,2016,Bishop Sankey,Vikings,34500,34500,155270000,0.0002221935982482128
1028,2016,Dreamius Smith,Steelers,34500,34500,155270000,0.0002221935982482128
1029,2016,Mike James,Lions,34500,34500,155270000,0.0002221935982482128
1030,2016,Raheem Mostert,49ers,30882,30882,155270000,0.00019889225220583498
1031,2016,Chris Swain,Jets,27600,27600,155270000,0.00017775487859857022
1032,2016,Stephen Houston,Ravens,27600,27600,155270000,0.00017775487859857022
1033,2016,Brandon Burks,Jets,26471,26471,155270000,0.00017048367360082437
1034,2016,Terrell Watson,Eagles,26471,26471,155270000,0.00017048367360082437
1035,2016,Russ Hansbrough,Buccaneers,26471,26471,155270000,0.00017048367360082437
1036,2016,Tra Carson,Bengals,26471,26471,155270000,0.00017048367360082437
1037,2016,Cedric O'Neal,Bills,20700,20700,155270000,0.00013331615894892766
1038,2016,David Fluellen,Titans,20700,20700,155270000,0.00013331615894892766
1039,2016,Zac Brooks,Broncos,20700,20700,155270000,0.00013331615894892766
1040,2016,Gus Johnson,Steelers,13800,13800,155270000,8.887743929928511e-05
1041,2016,Brandon Wegher,Rams,13800,13800,155270000,8.887743929928511e-05
1042,2016,Blake Sims,Buccaneers,6900,6900,155270000,4.4438719649642555e-05
1043,2016,Brandon Brown-Dukes,Steelers,6900,6900,155270000,4.4438719649642555e-05
1044,2016,Kelvin Taylor,Seahawks,6900,6900,155270000,4.4438719649642555e-05
1045,2016,Gus Johnson,Chargers,6900,6900,155270000,4.4438719649642555e-05
1046,2016,Rod Smith,Cowboys,0,0,155270000,0.0
1047,2016,Dri Archer,Bills,0,0,155270000,0.0
1048,2016,Trey Watts,Rams,0,525000,155270000,0.0
1049,2015,Adrian Peterson,Vikings,15400000,13000000,143280000,0.10748185371300949
1050,2015,Matt Forte,Bears,9200000,7903125,143280000,0.06420993858179788
1051,2015,Arian Foster,Texans,8706250,6125000,143280000,0.06076388888888889
1052,2015,Marshawn Lynch,Seahawks,8500000,12000000,143280000,0.05932439977666108
1053,2015,Jonathan Stewart,Panthers,8300000,4500000,143280000,0.057928531546621996
1054,2015,Jamaal Charles,Chiefs,7970835,6012500,143280000,0.055631176716917925
1055,2015,LeSean McCoy,Bills,5500000,16000000,143280000,0.03838637632607482
1056,2015,DeMarco Murray,Eagles,5000000,9000000,143280000,0.03489670575097711
1057,2015,Frank Gore,Colts,4500000,4500000,143280000,0.031407035175879394
1058,2015,Darren Sproles,Eagles,4100000,3100000,143280000,0.028615298715801228
1059,2015,Joique Bell,Lions,3500000,2500000,143280000,0.024427694025683976
1060,2015,Dexter McCluster,Titans,3350000,2350000,143280000,0.023380792853154662
1061,2015,Toby Gerhart,Jaguars,3000000,3000000,143280000,0.020938023450586266
1062,2015,Rashad Jennings,Giants,2812500,2250000,143280000,0.019629396984924625
1063,2015,Chris Ivory,Jets,2750000,2000000,143280000,0.01919318816303741
1064,2015,Shane Vereen,Giants,2516666,4850000,143280000,0.01756467057509771
1065,2015,Todd Gurley,Rams,2513306,8748224,143280000,0.017541219988833054
1066,2015,Danny Woodhead,Chargers,2500000,1500000,143280000,0.017448352875488553
1067,2015,Reggie Bush,49ers,2406250,2293750,143280000,0.016794039642657733
1068,2015,Donald Brown,Chargers,2294118,2294118,143280000,0.01601143216080402
1069,2015,Doug Martin,Buccaneers,2159668,1315572,143280000,0.015073059743160245
1070,2015,Roy Helu,Raiders,2100000,2100000,143280000,0.014656616415410386
1071,2015,Mark Ingram,Saints,2000000,4700000,143280000,0.013958682300390842
1072,2015,C.J. Spiller,Saints,2000000,5750000,143280000,0.013958682300390842
1073,2015,Ryan Mathews,Eagles,2000000,4000000,143280000,0.013958682300390842
1074,2015,Bilal Powell,Jets,2000000,2000000,143280000,0.013958682300390842
1075,2015,Melvin Gordon,Chargers,1939957,6454828,143280000,0.01353962171970966
1076,2015,James Starks,Packers,1837500,1550000,143280000,0.012824539363484088
1077,2015,Lamar Miller,Dolphins,1663500,1542000,143280000,0.011610134003350083
1078,2015,Justin Forsett,Ravens,1600000,3000000,143280000,0.011166945840312675
1079,2015,Alfred Morris,Washington,1572775,1542000,143280000,0.010976933277498603
1080,2015,Lance Dunbar,Cowboys,1542000,1542000,143280000,0.01076214405360134
1081,2015,Bobby Rainey,Buccaneers,1542000,1542000,143280000,0.01076214405360134
1082,2015,DeAngelo Williams,Steelers,1435000,2000000,143280000,0.01001535455053043
1083,2015,Giovani Bernard,Bengals,1432729,882576,143280000,0.009999504466778336
1084,2015,Anthony Dixon,Bills,1266666,1000000,143280000,0.008840494137353433
1085,2015,Taiwan Jones,Raiders,1150000,1150000,143280000,0.008026242322724735
1086,2015,Darren McFadden,Cowboys,1150000,1550000,143280000,0.008026242322724735
1087,2015,Stevan Ridley,Jets,1096875,1016875,143280000,0.007655464824120603
1088,2015,T.J. Yeldon,Jaguars,1075232,2995928,143280000,0.007504410943606924
1089,2015,Brandon Bolden,Patriots,1035000,1172500,143280000,0.007223618090452261
1090,2015,Le'Veon Bell,Steelers,1032082,687882,143280000,0.007203252372975991
1091,2015,LeGarrette Blount,Patriots,955882,1130882,143280000,0.0066714265773311
1092,2015,Ronnie Hillman,Broncos,942708,770000,143280000,0.006579480737018426
1093,2015,Eddie Lacy,Packers,925203,713401,143280000,0.006457307370184255
